2017-11-01,信达证券      ,601899,紫金矿业 ,"推荐紫金矿业:财务费用增加拖累业绩,海外矿山即将发力"                                                                                                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3966617/index.phtml,sina,
2017-11-01,国联证券      ,600801,华新水泥 ,"推荐华新水泥:三季度符合预期,四季度弹性更大"                                                                                                                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3966003/index.phtml,sina,
2017-11-01,西南证券      ,000333,美的集团 ,"推荐美的集团:白电龙头稳健增长,库卡整合增厚业绩"                                                                                                                                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3966001/index.phtml,sina,
2017-11-01,西南证券      ,000333,美的集团 ,"推荐美的集团:白电龙头稳健增长,库卡整合增厚业绩"                                                                                                                                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3966001/index.phtml,sina,
2017-11-01,安信证券      ,601877,正泰电器 ,"推荐正泰电器:单季收入大增,户用光伏有望高增"                                                                                                                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965999/index.phtml,sina,
2017-11-01,东北证券      ,000858,五粮液  ,"
    推进“百城千县万店”工程,加速渠道转型:依托于专卖店、社会有影响力的销售终端和KA类终端等成熟模式,公司加速推进在上百个大中城市、上千个重点县区建立万余家核心销售终端的“百城千县万店”工程,促进渠道转型,逐步形成对核心终端的深度运营与精细化管理,使“1+3+5”的“五粮液+五粮系”品牌战略得到有效实施"                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965997/index.phtml,sina,
2017-11-01,东北证券      ,002304,洋河股份 ,"推荐洋河股份:渠道利润增厚,收入稳步加速"                                                                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965997/index.phtml,sina,
2017-11-01,东北证券      ,002304,洋河股份 ,"推荐洋河股份:渠道利润增厚,收入稳步加速"                                                                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965997/index.phtml,sina,
2017-11-01,安信证券      ,603007,花王股份 ,"推荐花王股份:业绩符合预期,水生态布局值得期待"                                                                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965995/index.phtml,sina,
2017-11-01,东吴证券      ,000568,泸州老窖 ,"推荐泸州老窖:价格梳理成效显著,未来收入有望加速增长"                                                                                                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965993/index.phtml,sina,
2017-11-01,东吴证券      ,000568,泸州老窖 ,"推荐泸州老窖:价格梳理成效显著,未来收入有望加速增长"                                                                                                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965993/index.phtml,sina,
2017-11-01,东吴证券      ,000568,泸州老窖 ,"推荐泸州老窖:价格梳理成效显著,未来收入有望加速增长"                                                                                                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965993/index.phtml,sina,
2017-11-01,广发证券      ,000425,徐工机械 ,"推荐徐工机械:起重机需求加速,期待盈利能力修复"                                                                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965991/index.phtml,sina,
2017-11-01,广发证券      ,000425,徐工机械 ,"推荐徐工机械:起重机需求加速,期待盈利能力修复"                                                                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965991/index.phtml,sina,
2017-11-01,东兴证券      ,000902,新洋丰  ,推荐新洋丰三季度财报点评:3季度产品销量同比大幅回升                                                                                                                                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965990/index.phtml,sina,
2017-11-01,安信证券      ,601222,林洋能源 ,"推荐林洋能源:智能电表平稳增长,分布式电站运营拉动业绩快速增长"                                                                                                                                                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965988/index.phtml,sina,
2017-11-01,安信证券      ,601222,林洋能源 ,"推荐林洋能源:智能电表平稳增长,分布式电站运营拉动业绩快速增长"                                                                                                                                                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965988/index.phtml,sina,
2017-11-01,安信证券      ,603228,景旺电子 ,"推荐景旺电子:持续稳定增长,3季报符合预期"                                                                                                                                                                                                                                                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965985/index.phtml,sina,
2017-11-01,安信证券      ,603228,景旺电子 ,"推荐景旺电子:持续稳定增长,3季报符合预期"                                                                                                                                                                                                                                                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965985/index.phtml,sina,
2017-11-01,平安证券      ,603611,诺力股份 ,"推荐诺力股份:毛利率下滑趋势逐步改善,现金流状况明显好转"                                                                                                                                                                                                                                                                                                                           ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965986/index.phtml,sina,
2017-11-01,安信证券      ,300168,万达信息 ,"推荐万达信息:业绩符合预期,静待可转债方案落地"                                                                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965981/index.phtml,sina,
2017-11-01,平安证券      ,600030,中信证券 ,"推荐中信证券:龙头地位稳固业绩改善,静待大象起舞"                                                                                                                                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965980/index.phtml,sina,
2017-11-01,光大证券      ,601233,桐昆股份 ,"推荐桐昆股份(沪股通)2017年三季报点评:涤纶行业景气持续,未来看点在产能扩张和浙石化项目"                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965978/index.phtml,sina,
2017-11-01,安信证券      ,300340,科恒股份 ,"推荐科恒股份:锂电设备龙头业绩增长抢眼,将持续受益新能车高渗透率"                                                                                                                                                                                                                                                                                                                       ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965975/index.phtml,sina,
2017-11-01,安信证券      ,300340,科恒股份 ,"推荐科恒股份:锂电设备龙头业绩增长抢眼,将持续受益新能车高渗透率"                                                                                                                                                                                                                                                                                                                       ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965975/index.phtml,sina,
2017-11-01,安信证券      ,300340,科恒股份 ,"推荐科恒股份:锂电设备龙头业绩增长抢眼,将持续受益新能车高渗透率"                                                                                                                                                                                                                                                                                                                       ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965975/index.phtml,sina,
2017-11-01,财富证券      ,002716,金贵银业 ,"推荐金贵银业:募投产能如期释放,结构优化下公司稳成长可靠"                                                                                                                                                                                                                                                                                                                           ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965973/index.phtml,sina,
2017-11-01,安信证券      ,601898,中煤能源 ,"推荐中煤能源:业绩环比回升,未来产量有望增加"                                                                                                                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965971/index.phtml,sina,
2017-11-01,梧桐理想      ,600617,国新能源 ,"
    据《2016年中国新能源动力电池产业发展报告》显示,近两年全球3C锂电池市场日趋成熟,动力锂电池市场已经成为全球锂电池市场快速增长的最大引擎"                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965969/index.phtml,sina,
2017-11-01,安信证券      ,000895,双汇发展 ,"推荐双汇发展:业绩逐季改善,3季度扣非净利增约两成"                                                                                                                                                                                                                                                                                                                              ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965967/index.phtml,sina,
2017-11-01,广发证券      ,000796,凯撒旅游 ,"推荐凯撒旅游:三季度业绩增长稳健,关注出境游回暖"                                                                                                                                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965965/index.phtml,sina,
2017-11-01,广发证券      ,000796,凯撒旅游 ,"推荐凯撒旅游:三季度业绩增长稳健,关注出境游回暖"                                                                                                                                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965965/index.phtml,sina,
2017-11-01,广发证券      ,000796,凯撒旅游 ,"推荐凯撒旅游:三季度业绩增长稳健,关注出境游回暖"                                                                                                                                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965965/index.phtml,sina,
2017-11-01,国联证券      ,002410,广联达  ,"推荐广联达:业绩符合预期,持续成长可期"                                                                                                                                                                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965963/index.phtml,sina,
2017-11-01,信达证券      ,300200,高盟新材 ,推荐化工新材料行业:高盟新材                                                                                                                                                                                                                                                                                                                                           ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965961/index.phtml,sina,
2017-11-01,国金证券      ,600628,新世界  ,"26%的新世界纪录,一举突破行业此前认为的PERC电池23%的效率瓶颈"                                                                                                                                                                                                                                                                                                                    ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965951/index.phtml,sina,
2017-11-01,国金证券      ,601012,隆基股份 ,"推荐隆基股份:业绩超预期成常态,率单晶阵营继续高歌猛进"                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965951/index.phtml,sina,
2017-11-01,上海证券      ,300450,先导智能 ,"推荐先导智能:预收账款继续维持高位,动力电池行业强者恒强态势继续保持"                                                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965949/index.phtml,sina,
2017-11-01,平安证券      ,600104,上汽集团 ,推荐上汽集团:短期扰动难掩长期稳健增长                                                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965947/index.phtml,sina,
2017-11-01,平安证券      ,600104,上汽集团 ,推荐上汽集团:短期扰动难掩长期稳健增长                                                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965947/index.phtml,sina,
2017-11-01,广发证券      ,000651,格力电器 ,"推荐格力电器:保持良好增长,预收账款大幅增加"                                                                                                                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965943/index.phtml,sina,
2017-11-01,广发证券      ,000651,格力电器 ,"推荐格力电器:保持良好增长,预收账款大幅增加"                                                                                                                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965943/index.phtml,sina,
2017-11-01,国海证券      ,603517,绝味食品 ,"推荐绝味食品三季报点评:门店增长带动收入增长,全年业绩高增速无忧"                                                                                                                                                                                                                                                                                                                       ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965941/index.phtml,sina,
2017-11-01,国海证券      ,603517,绝味食品 ,"推荐绝味食品三季报点评:门店增长带动收入增长,全年业绩高增速无忧"                                                                                                                                                                                                                                                                                                                       ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965941/index.phtml,sina,
2017-11-01,天风证券      ,002460,赣锋锂业 ,"锂板块行情在本月有所回调,但在产业趋势确定的情况下,我们仍坚定看好锂资源板块的机会,重点推荐雅化集团、天齐锂业、赣锋锂业"                                                                                                                                                                                                                                                                                           ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965939/index.phtml,sina,
2017-11-01,天风证券      ,002466,天齐锂业 ,"锂板块行情在本月有所回调,但在产业趋势确定的情况下,我们仍坚定看好锂资源板块的机会,重点推荐雅化集团、天齐锂业、赣锋锂业"                                                                                                                                                                                                                                                                                           ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965939/index.phtml,sina,
2017-11-01,天风证券      ,002497,雅化集团 ,"锂板块行情在本月有所回调,但在产业趋势确定的情况下,我们仍坚定看好锂资源板块的机会,重点推荐雅化集团、天齐锂业、赣锋锂业"                                                                                                                                                                                                                                                                                           ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965939/index.phtml,sina,
2017-11-01,天风证券      ,000807,云铝股份 ,建议关注氧化铝供应相对充分的云铝股份等                                                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965939/index.phtml,sina,
2017-11-01,平安证券      ,002410,广联达  ,"推荐广联达:“云+端”转型持续推进,公司营收增速有所放缓"                                                                                                                                                                                                                                                                                                                           ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965937/index.phtml,sina,
2017-11-01,国金证券      ,000976,华铁股份 ,"推荐华铁股份:化纤业务剥离释放业绩弹性,轨交核心部件平台初步成型"                                                                                                                                                                                                                                                                                                                       ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965935/index.phtml,sina,
2017-11-01,安信证券      ,600038,中直股份 ,"中直股份为2018年重点关注的航空装备主机厂标的:由于军工订单五年规划“前松后紧”特点以及军改影响,十三五开局两年军工企业订单受到一定程度的抑制,我们认为2018年军工订单量有望大幅增长,其中航空装备主机厂弹性较大订单改善明显"                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965933/index.phtml,sina,
2017-11-01,安信证券      ,600038,中直股份 ,"中直股份为2018年重点关注的航空装备主机厂标的:由于军工订单五年规划“前松后紧”特点以及军改影响,十三五开局两年军工企业订单受到一定程度的抑制,我们认为2018年军工订单量有望大幅增长,其中航空装备主机厂弹性较大订单改善明显"                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965933/index.phtml,sina,
2017-11-01,安信证券      ,600038,中直股份 ,"推荐中直股份:盈利能力提升,业绩略有下降"                                                                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965933/index.phtml,sina,
2017-11-01,中泰证券      ,000976,华铁股份 ,"推荐华铁股份:三季报业绩大增97%,四季度有望提速"                                                                                                                                                                                                                                                                                                                              ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965931/index.phtml,sina,
2017-11-01,光大证券      ,300098,高新兴  ,"推荐高新兴:三季报业绩略超预期,看好物联网布局前景"                                                                                                                                                                                                                                                                                                                              ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965927/index.phtml,sina,
2017-11-01,国金证券      ,002468,申通快递 ,"推荐申通快递:单件净利依旧维持稳定,多元业务同发展"                                                                                                                                                                                                                                                                                                                              ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965925/index.phtml,sina,
2017-11-01,上海证券      ,300316,晶盛机电 ,"推荐晶盛机电:光伏行业装机持续高景气,半导体国产化浪潮来袭"                                                                                                                                                                                                                                                                                                                          ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965923/index.phtml,sina,
2017-11-01,平安证券      ,603686,龙马环卫 ,"推荐龙马环卫:设备&服务双轮驱动,环卫服务订单加速释放"                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965919/index.phtml,sina,
2017-11-01,平安证券      ,603686,龙马环卫 ,"推荐龙马环卫:设备&服务双轮驱动,环卫服务订单加速释放"                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965919/index.phtml,sina,
2017-11-01,国海证券      ,603799,华友钴业 ,"推荐华友钴业三季报点评:铜钴涨价有望持续,公司全产业链布局,产能逐步释放"                                                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965915/index.phtml,sina,
2017-11-01,方正证券      ,600383,金地集团 ,"推荐金地集团:净利润高增长,销售破千亿创新高"                                                                                                                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965911/index.phtml,sina,
2017-11-01,方正证券      ,600383,金地集团 ,"推荐金地集团:净利润高增长,销售破千亿创新高"                                                                                                                                                                                                                                                                                                                                 ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965911/index.phtml,sina,
2017-11-01,新时代证券     ,601390,中国中铁 ,推荐中国中铁:Q3单季度业绩下滑不改全年业绩增长趋势                                                                                                                                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965907/index.phtml,sina,
2017-11-01,新时代证券     ,601390,中国中铁 ,推荐中国中铁:Q3单季度业绩下滑不改全年业绩增长趋势                                                                                                                                                                                                                                                                                                                               ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965907/index.phtml,sina,
2017-11-01,长城证券      ,600594,益佰制药 ,"推荐益佰制药2017年三季报点评:药品保持平稳,医疗服务延续高增长"                                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965904/index.phtml,sina,
2017-11-01,长城证券      ,600594,益佰制药 ,"推荐益佰制药2017年三季报点评:药品保持平稳,医疗服务延续高增长"                                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965904/index.phtml,sina,
2017-11-01,方正证券      ,603203,快克股份 ,"推荐快克股份:业绩稳健增长,激励方案推出助力业务拓展"                                                                                                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965895/index.phtml,sina,
2017-11-01,方正证券      ,603203,快克股份 ,"推荐快克股份:业绩稳健增长,激励方案推出助力业务拓展"                                                                                                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965895/index.phtml,sina,
2017-11-01,东吴证券      ,300003,乐普医疗 ,"推荐乐普医疗:2017年1-9月业绩保持高速增长,符合预期;持续多点布局战略,投资博鳌生物进军胰岛素产业"                                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965893/index.phtml,sina,
2017-11-01,东吴证券      ,300003,乐普医疗 ,"推荐乐普医疗:2017年1-9月业绩保持高速增长,符合预期;持续多点布局战略,投资博鳌生物进军胰岛素产业"                                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965893/index.phtml,sina,
2017-11-01,申万宏源      ,600729,重庆百货 ,"管理费率的增加主要是由于公司计提了年度绩效工资而销售费率的下降主要受益于重庆百货加强费用的管控力度,积极推动网店优化,逐步关闭经营状况低下的门店,提高经营效率"                                                                                                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965885/index.phtml,sina,
2017-11-01,申万宏源      ,600729,重庆百货 ,"重庆百货作为重庆国资委旗下商业平台,立足本土市场,积极推动主营业态优化升级:百货业态平稳增长,为公司营收主力;超市业态向上游蔓延,节约采购成本确保商品优质;电器业态进一步加强与厂商合作,打造区域旗舰店"                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965885/index.phtml,sina,
2017-11-01,申万宏源      ,600729,重庆百货 ,"推荐重庆百货:三季度利润增速超预期,消费金融持续发力"                                                                                                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965885/index.phtml,sina,
2017-11-01,浙商证券      ,600436,片仔癀  ,"
    医药商业规模快速扩大,片仔癀系列增长势头不减"                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965883/index.phtml,sina,
2017-11-01,浙商证券      ,600436,片仔癀  ,"净利润快速增长的原因主要是由于公司片仔癀系列量价齐升,销售收入同比增长约34%"                                                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965883/index.phtml,sina,
2017-11-01,浙商证券      ,600436,片仔癀  ,"47%,营业收入增加的主要原因是由于子公司厦门片仔癀宏仁医药有限公司自2016年8月23日期全面承接厦门宏仁医药股东有限公司所有业务,导致医药商业收入快速增长"                                                                                                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965883/index.phtml,sina,
2017-11-01,浙商证券      ,600436,片仔癀  ,"推荐片仔癀三季报点评报告:继续保持快速增长,上调全年盈利预期"                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965883/index.phtml,sina,
2017-11-01,浙商证券      ,600436,片仔癀  ,"推荐片仔癀三季报点评报告:继续保持快速增长,上调全年盈利预期"                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965883/index.phtml,sina,
2017-11-01,申万宏源      ,002594,比亚迪  ,"2)新能源汽车电池更需要最佳的工作温度,公司已有强大的技术保障和先发优势,已与广汽达成协议,后续有望与比亚迪和宁德签约,未来看点多多"                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965877/index.phtml,sina,
2017-11-01,申万宏源      ,002126,银轮股份 ,"推荐银轮股份三季报点评:乘用车高景气度继续延续,核心管理层更换带来新活力,维持盈利预测,维持“买入”评级"                                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965877/index.phtml,sina,
2017-11-01,申万宏源      ,002126,银轮股份 ,"推荐银轮股份三季报点评:乘用车高景气度继续延续,核心管理层更换带来新活力,维持盈利预测,维持“买入”评级"                                                                                                                                                                                                                                                                                                   ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3965877/index.phtml,sina,
