2017-10-18,信达证券    ,002121,科陆电子 ,"
    建议关注标的:猛狮科技、科陆电子、南都电源、阳光电源、圣阳股份"                                                                                                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3949009/index.phtml,sina,
2017-10-18,国金证券    ,002120,韵达股份 ,"9月快递业务量增速持续低迷,异地业务竞争格局仍未稳定,但行业价格战趋缓,行业集中度缓慢上升,耐心等待行业拐点来临;行业增长压力下短期关注成本管控优秀的公司,推荐韵达股份;中长期,供应链管理将是物流行业发展主要趋势,重视在B端及综合物流上有前瞻布局的企业,推荐京东、顺丰控股;持续关注外运发展、圆通速递及申通快递"                                                                                                                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3948047/index.phtml,sina,
2017-10-18,国金证券    ,002352,顺丰控股 ,"9月快递业务量增速持续低迷,异地业务竞争格局仍未稳定,但行业价格战趋缓,行业集中度缓慢上升,耐心等待行业拐点来临;行业增长压力下短期关注成本管控优秀的公司,推荐韵达股份;中长期,供应链管理将是物流行业发展主要趋势,重视在B端及综合物流上有前瞻布局的企业,推荐京东、顺丰控股;持续关注外运发展、圆通速递及申通快递"                                                                                                                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3948047/index.phtml,sina,
2017-10-18,国金证券    ,002468,申通快递 ,"9月快递业务量增速持续低迷,异地业务竞争格局仍未稳定,但行业价格战趋缓,行业集中度缓慢上升,耐心等待行业拐点来临;行业增长压力下短期关注成本管控优秀的公司,推荐韵达股份;中长期,供应链管理将是物流行业发展主要趋势,重视在B端及综合物流上有前瞻布局的企业,推荐京东、顺丰控股;持续关注外运发展、圆通速递及申通快递"                                                                                                                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3948047/index.phtml,sina,
2017-10-18,开源证券    ,603588,高能环境 ,"推荐高能环境三季报点评:业绩符合预期,大力拓展危废领域"                                                                                                                                                                                                                                                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3948037/index.phtml,sina,
2017-10-18,方正证券    ,600282,南钢股份 ,"推荐南钢股份:前三季度利润增长800%,降杠杆助力稳健发展"                                                                                                                                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3948018/index.phtml,sina,
2017-10-18,方正证券    ,600282,南钢股份 ,"推荐南钢股份:前三季度利润增长800%,降杠杆助力稳健发展"                                                                                                                                                                                                                                                                                                                                                                                                                      ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3948018/index.phtml,sina,
2017-10-18,中银国际    ,300444,双杰电气 ,"推荐双杰电气:斩获比克大单,湿法隔膜业务取得重大进展"                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947958/index.phtml,sina,
2017-10-18,信达证券    ,002396,星网锐捷 ,"推荐星网锐捷:三季度业绩修正预告亮眼,物联网布局打开增长空间"                                                                                                                                                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947952/index.phtml,sina,
2017-10-18,信达证券    ,002396,星网锐捷 ,"推荐星网锐捷:三季度业绩修正预告亮眼,物联网布局打开增长空间"                                                                                                                                                                                                                                                                                                                                                                                                                     ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947952/index.phtml,sina,
2017-10-18,中原证券    ,300145,中金环境 ,"推荐中金环境公司点评报告:18.5亿元收购金泰莱,布局危废处理领域"                                                                                                                                                                                                                                                                                                                                                                                                                  ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947942/index.phtml,sina,
2017-10-18,国海证券    ,603566,普莱柯  ,"推荐普莱柯三季报点评:市场转型现阵痛,梅花香自苦寒来"                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947938/index.phtml,sina,
2017-10-18,光大证券    ,600720,祁连山  ,"推荐祁连山:价格上涨促盈利大增,需求为隐忧"                                                                                                                                                                                                                                                                                                                                                                                                                              ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947928/index.phtml,sina,
2017-10-18,光大证券    ,600720,祁连山  ,"推荐祁连山:价格上涨促盈利大增,需求为隐忧"                                                                                                                                                                                                                                                                                                                                                                                                                              ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947928/index.phtml,sina,
2017-10-18,光大证券    ,600491,龙元建设 ,"推荐龙元建设:ppp助推三季度业绩高增长,定增过会+员工持股形成强保障"                                                                                                                                                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947925/index.phtml,sina,
2017-10-18,光大证券    ,600491,龙元建设 ,"推荐龙元建设:ppp助推三季度业绩高增长,定增过会+员工持股形成强保障"                                                                                                                                                                                                                                                                                                                                                                                                                ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947925/index.phtml,sina,
2017-10-18,中泰证券    ,002714,牧原股份 ,"推荐牧原股份:业绩符合预期,出栏量保持高增长"                                                                                                                                                                                                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947920/index.phtml,sina,
2017-10-18,中泰证券    ,002714,牧原股份 ,"推荐牧原股份:业绩符合预期,出栏量保持高增长"                                                                                                                                                                                                                                                                                                                                                                                                                             ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947920/index.phtml,sina,
2017-10-18,西南证券    ,300258,精锻科技 ,"推荐精锻科技:大众项目提升整体毛利率水平,高成长确定"                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947900/index.phtml,sina,
2017-10-18,国泰君安    ,600104,上汽集团 ,"配置层面,建议关注七大消费行业,食品饮料(推荐:贵州茅台、泸州老窖、中炬高新、山西汾酒)、医药(推荐:恒瑞医药、丽珠集团、长春高新)、轻工(推荐:欧派家居、志邦股份、金牌橱柜)、家电(推荐:青岛海尔,美的集团,老板电器)、汽车(推荐:上汽集团、中通客车)、商贸零售(推荐:永辉超市、苏宁云商、跨境通)、农业(推荐:隆平高科、登海种业)"                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947894/index.phtml,sina,
2017-10-18,国泰君安    ,600276,恒瑞医药 ,"配置层面,建议关注七大消费行业,食品饮料(推荐:贵州茅台、泸州老窖、中炬高新、山西汾酒)、医药(推荐:恒瑞医药、丽珠集团、长春高新)、轻工(推荐:欧派家居、志邦股份、金牌橱柜)、家电(推荐:青岛海尔,美的集团,老板电器)、汽车(推荐:上汽集团、中通客车)、商贸零售(推荐:永辉超市、苏宁云商、跨境通)、农业(推荐:隆平高科、登海种业)"                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947894/index.phtml,sina,
2017-10-18,国泰君安    ,600519,贵州茅台 ,"配置层面,建议关注七大消费行业,食品饮料(推荐:贵州茅台、泸州老窖、中炬高新、山西汾酒)、医药(推荐:恒瑞医药、丽珠集团、长春高新)、轻工(推荐:欧派家居、志邦股份、金牌橱柜)、家电(推荐:青岛海尔,美的集团,老板电器)、汽车(推荐:上汽集团、中通客车)、商贸零售(推荐:永辉超市、苏宁云商、跨境通)、农业(推荐:隆平高科、登海种业)"                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947894/index.phtml,sina,
2017-10-18,国泰君安    ,600690,青岛海尔 ,"配置层面,建议关注七大消费行业,食品饮料(推荐:贵州茅台、泸州老窖、中炬高新、山西汾酒)、医药(推荐:恒瑞医药、丽珠集团、长春高新)、轻工(推荐:欧派家居、志邦股份、金牌橱柜)、家电(推荐:青岛海尔,美的集团,老板电器)、汽车(推荐:上汽集团、中通客车)、商贸零售(推荐:永辉超市、苏宁云商、跨境通)、农业(推荐:隆平高科、登海种业)"                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947894/index.phtml,sina,
2017-10-18,国泰君安    ,600809,山西汾酒 ,"配置层面,建议关注七大消费行业,食品饮料(推荐:贵州茅台、泸州老窖、中炬高新、山西汾酒)、医药(推荐:恒瑞医药、丽珠集团、长春高新)、轻工(推荐:欧派家居、志邦股份、金牌橱柜)、家电(推荐:青岛海尔,美的集团,老板电器)、汽车(推荐:上汽集团、中通客车)、商贸零售(推荐:永辉超市、苏宁云商、跨境通)、农业(推荐:隆平高科、登海种业)"                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947894/index.phtml,sina,
2017-10-18,国泰君安    ,600872,中炬高新 ,"配置层面,建议关注七大消费行业,食品饮料(推荐:贵州茅台、泸州老窖、中炬高新、山西汾酒)、医药(推荐:恒瑞医药、丽珠集团、长春高新)、轻工(推荐:欧派家居、志邦股份、金牌橱柜)、家电(推荐:青岛海尔,美的集团,老板电器)、汽车(推荐:上汽集团、中通客车)、商贸零售(推荐:永辉超市、苏宁云商、跨境通)、农业(推荐:隆平高科、登海种业)"                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947894/index.phtml,sina,
2017-10-18,国泰君安    ,601933,永辉超市 ,"配置层面,建议关注七大消费行业,食品饮料(推荐:贵州茅台、泸州老窖、中炬高新、山西汾酒)、医药(推荐:恒瑞医药、丽珠集团、长春高新)、轻工(推荐:欧派家居、志邦股份、金牌橱柜)、家电(推荐:青岛海尔,美的集团,老板电器)、汽车(推荐:上汽集团、中通客车)、商贸零售(推荐:永辉超市、苏宁云商、跨境通)、农业(推荐:隆平高科、登海种业)"                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947894/index.phtml,sina,
2017-10-18,国泰君安    ,603801,志邦股份 ,"配置层面,建议关注七大消费行业,食品饮料(推荐:贵州茅台、泸州老窖、中炬高新、山西汾酒)、医药(推荐:恒瑞医药、丽珠集团、长春高新)、轻工(推荐:欧派家居、志邦股份、金牌橱柜)、家电(推荐:青岛海尔,美的集团,老板电器)、汽车(推荐:上汽集团、中通客车)、商贸零售(推荐:永辉超市、苏宁云商、跨境通)、农业(推荐:隆平高科、登海种业)"                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947894/index.phtml,sina,
2017-10-18,国泰君安    ,603833,欧派家居 ,"配置层面,建议关注七大消费行业,食品饮料(推荐:贵州茅台、泸州老窖、中炬高新、山西汾酒)、医药(推荐:恒瑞医药、丽珠集团、长春高新)、轻工(推荐:欧派家居、志邦股份、金牌橱柜)、家电(推荐:青岛海尔,美的集团,老板电器)、汽车(推荐:上汽集团、中通客车)、商贸零售(推荐:永辉超市、苏宁云商、跨境通)、农业(推荐:隆平高科、登海种业)"                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947894/index.phtml,sina,
2017-10-18,国泰君安    ,000333,美的集团 ,"配置层面,建议关注七大消费行业,食品饮料(推荐:贵州茅台、泸州老窖、中炬高新、山西汾酒)、医药(推荐:恒瑞医药、丽珠集团、长春高新)、轻工(推荐:欧派家居、志邦股份、金牌橱柜)、家电(推荐:青岛海尔,美的集团,老板电器)、汽车(推荐:上汽集团、中通客车)、商贸零售(推荐:永辉超市、苏宁云商、跨境通)、农业(推荐:隆平高科、登海种业)"                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947894/index.phtml,sina,
2017-10-18,国泰君安    ,000513,丽珠集团 ,"配置层面,建议关注七大消费行业,食品饮料(推荐:贵州茅台、泸州老窖、中炬高新、山西汾酒)、医药(推荐:恒瑞医药、丽珠集团、长春高新)、轻工(推荐:欧派家居、志邦股份、金牌橱柜)、家电(推荐:青岛海尔,美的集团,老板电器)、汽车(推荐:上汽集团、中通客车)、商贸零售(推荐:永辉超市、苏宁云商、跨境通)、农业(推荐:隆平高科、登海种业)"                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947894/index.phtml,sina,
2017-10-18,国泰君安    ,000568,泸州老窖 ,"配置层面,建议关注七大消费行业,食品饮料(推荐:贵州茅台、泸州老窖、中炬高新、山西汾酒)、医药(推荐:恒瑞医药、丽珠集团、长春高新)、轻工(推荐:欧派家居、志邦股份、金牌橱柜)、家电(推荐:青岛海尔,美的集团,老板电器)、汽车(推荐:上汽集团、中通客车)、商贸零售(推荐:永辉超市、苏宁云商、跨境通)、农业(推荐:隆平高科、登海种业)"                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947894/index.phtml,sina,
2017-10-18,国泰君安    ,000661,长春高新 ,"配置层面,建议关注七大消费行业,食品饮料(推荐:贵州茅台、泸州老窖、中炬高新、山西汾酒)、医药(推荐:恒瑞医药、丽珠集团、长春高新)、轻工(推荐:欧派家居、志邦股份、金牌橱柜)、家电(推荐:青岛海尔,美的集团,老板电器)、汽车(推荐:上汽集团、中通客车)、商贸零售(推荐:永辉超市、苏宁云商、跨境通)、农业(推荐:隆平高科、登海种业)"                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947894/index.phtml,sina,
2017-10-18,国泰君安    ,000957,中通客车 ,"配置层面,建议关注七大消费行业,食品饮料(推荐:贵州茅台、泸州老窖、中炬高新、山西汾酒)、医药(推荐:恒瑞医药、丽珠集团、长春高新)、轻工(推荐:欧派家居、志邦股份、金牌橱柜)、家电(推荐:青岛海尔,美的集团,老板电器)、汽车(推荐:上汽集团、中通客车)、商贸零售(推荐:永辉超市、苏宁云商、跨境通)、农业(推荐:隆平高科、登海种业)"                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947894/index.phtml,sina,
2017-10-18,国泰君安    ,000998,隆平高科 ,"配置层面,建议关注七大消费行业,食品饮料(推荐:贵州茅台、泸州老窖、中炬高新、山西汾酒)、医药(推荐:恒瑞医药、丽珠集团、长春高新)、轻工(推荐:欧派家居、志邦股份、金牌橱柜)、家电(推荐:青岛海尔,美的集团,老板电器)、汽车(推荐:上汽集团、中通客车)、商贸零售(推荐:永辉超市、苏宁云商、跨境通)、农业(推荐:隆平高科、登海种业)"                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947894/index.phtml,sina,
2017-10-18,国泰君安    ,002041,登海种业 ,"配置层面,建议关注七大消费行业,食品饮料(推荐:贵州茅台、泸州老窖、中炬高新、山西汾酒)、医药(推荐:恒瑞医药、丽珠集团、长春高新)、轻工(推荐:欧派家居、志邦股份、金牌橱柜)、家电(推荐:青岛海尔,美的集团,老板电器)、汽车(推荐:上汽集团、中通客车)、商贸零售(推荐:永辉超市、苏宁云商、跨境通)、农业(推荐:隆平高科、登海种业)"                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947894/index.phtml,sina,
2017-10-18,国泰君安    ,002508,老板电器 ,"配置层面,建议关注七大消费行业,食品饮料(推荐:贵州茅台、泸州老窖、中炬高新、山西汾酒)、医药(推荐:恒瑞医药、丽珠集团、长春高新)、轻工(推荐:欧派家居、志邦股份、金牌橱柜)、家电(推荐:青岛海尔,美的集团,老板电器)、汽车(推荐:上汽集团、中通客车)、商贸零售(推荐:永辉超市、苏宁云商、跨境通)、农业(推荐:隆平高科、登海种业)"                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947894/index.phtml,sina,
2017-10-18,国泰君安    ,002640,跨境通  ,"配置层面,建议关注七大消费行业,食品饮料(推荐:贵州茅台、泸州老窖、中炬高新、山西汾酒)、医药(推荐:恒瑞医药、丽珠集团、长春高新)、轻工(推荐:欧派家居、志邦股份、金牌橱柜)、家电(推荐:青岛海尔,美的集团,老板电器)、汽车(推荐:上汽集团、中通客车)、商贸零售(推荐:永辉超市、苏宁云商、跨境通)、农业(推荐:隆平高科、登海种业)"                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947894/index.phtml,sina,
2017-10-18,国泰君安    ,600104,上汽集团 ,"配置层面,建议关注七大消费行业,食品饮料(推荐:贵州茅台、泸州老窖、中炬高新、山西汾酒)、医药(推荐:恒瑞医药、丽珠集团、长春高新)、轻工(推荐:欧派家居、志邦股份、金牌橱柜)、家电(推荐:青岛海尔,美的集团,老板电器)、汽车(推荐:上汽集团、中通客车)、商贸零售(推荐:永辉超市、苏宁云商、跨境通)、农业(推荐:隆平高科、登海种业)"                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947894/index.phtml,sina,
2017-10-18,国泰君安    ,600276,恒瑞医药 ,"配置层面,建议关注七大消费行业,食品饮料(推荐:贵州茅台、泸州老窖、中炬高新、山西汾酒)、医药(推荐:恒瑞医药、丽珠集团、长春高新)、轻工(推荐:欧派家居、志邦股份、金牌橱柜)、家电(推荐:青岛海尔,美的集团,老板电器)、汽车(推荐:上汽集团、中通客车)、商贸零售(推荐:永辉超市、苏宁云商、跨境通)、农业(推荐:隆平高科、登海种业)"                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947894/index.phtml,sina,
2017-10-18,国泰君安    ,600519,贵州茅台 ,"配置层面,建议关注七大消费行业,食品饮料(推荐:贵州茅台、泸州老窖、中炬高新、山西汾酒)、医药(推荐:恒瑞医药、丽珠集团、长春高新)、轻工(推荐:欧派家居、志邦股份、金牌橱柜)、家电(推荐:青岛海尔,美的集团,老板电器)、汽车(推荐:上汽集团、中通客车)、商贸零售(推荐:永辉超市、苏宁云商、跨境通)、农业(推荐:隆平高科、登海种业)"                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947894/index.phtml,sina,
2017-10-18,国泰君安    ,600690,青岛海尔 ,"配置层面,建议关注七大消费行业,食品饮料(推荐:贵州茅台、泸州老窖、中炬高新、山西汾酒)、医药(推荐:恒瑞医药、丽珠集团、长春高新)、轻工(推荐:欧派家居、志邦股份、金牌橱柜)、家电(推荐:青岛海尔,美的集团,老板电器)、汽车(推荐:上汽集团、中通客车)、商贸零售(推荐:永辉超市、苏宁云商、跨境通)、农业(推荐:隆平高科、登海种业)"                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947894/index.phtml,sina,
2017-10-18,国泰君安    ,600809,山西汾酒 ,"配置层面,建议关注七大消费行业,食品饮料(推荐:贵州茅台、泸州老窖、中炬高新、山西汾酒)、医药(推荐:恒瑞医药、丽珠集团、长春高新)、轻工(推荐:欧派家居、志邦股份、金牌橱柜)、家电(推荐:青岛海尔,美的集团,老板电器)、汽车(推荐:上汽集团、中通客车)、商贸零售(推荐:永辉超市、苏宁云商、跨境通)、农业(推荐:隆平高科、登海种业)"                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947894/index.phtml,sina,
2017-10-18,国泰君安    ,600872,中炬高新 ,"配置层面,建议关注七大消费行业,食品饮料(推荐:贵州茅台、泸州老窖、中炬高新、山西汾酒)、医药(推荐:恒瑞医药、丽珠集团、长春高新)、轻工(推荐:欧派家居、志邦股份、金牌橱柜)、家电(推荐:青岛海尔,美的集团,老板电器)、汽车(推荐:上汽集团、中通客车)、商贸零售(推荐:永辉超市、苏宁云商、跨境通)、农业(推荐:隆平高科、登海种业)"                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947894/index.phtml,sina,
2017-10-18,国泰君安    ,601933,永辉超市 ,"配置层面,建议关注七大消费行业,食品饮料(推荐:贵州茅台、泸州老窖、中炬高新、山西汾酒)、医药(推荐:恒瑞医药、丽珠集团、长春高新)、轻工(推荐:欧派家居、志邦股份、金牌橱柜)、家电(推荐:青岛海尔,美的集团,老板电器)、汽车(推荐:上汽集团、中通客车)、商贸零售(推荐:永辉超市、苏宁云商、跨境通)、农业(推荐:隆平高科、登海种业)"                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947894/index.phtml,sina,
2017-10-18,国泰君安    ,603801,志邦股份 ,"配置层面,建议关注七大消费行业,食品饮料(推荐:贵州茅台、泸州老窖、中炬高新、山西汾酒)、医药(推荐:恒瑞医药、丽珠集团、长春高新)、轻工(推荐:欧派家居、志邦股份、金牌橱柜)、家电(推荐:青岛海尔,美的集团,老板电器)、汽车(推荐:上汽集团、中通客车)、商贸零售(推荐:永辉超市、苏宁云商、跨境通)、农业(推荐:隆平高科、登海种业)"                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947894/index.phtml,sina,
2017-10-18,国泰君安    ,603833,欧派家居 ,"配置层面,建议关注七大消费行业,食品饮料(推荐:贵州茅台、泸州老窖、中炬高新、山西汾酒)、医药(推荐:恒瑞医药、丽珠集团、长春高新)、轻工(推荐:欧派家居、志邦股份、金牌橱柜)、家电(推荐:青岛海尔,美的集团,老板电器)、汽车(推荐:上汽集团、中通客车)、商贸零售(推荐:永辉超市、苏宁云商、跨境通)、农业(推荐:隆平高科、登海种业)"                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947894/index.phtml,sina,
2017-10-18,国泰君安    ,000333,美的集团 ,"配置层面,建议关注七大消费行业,食品饮料(推荐:贵州茅台、泸州老窖、中炬高新、山西汾酒)、医药(推荐:恒瑞医药、丽珠集团、长春高新)、轻工(推荐:欧派家居、志邦股份、金牌橱柜)、家电(推荐:青岛海尔,美的集团,老板电器)、汽车(推荐:上汽集团、中通客车)、商贸零售(推荐:永辉超市、苏宁云商、跨境通)、农业(推荐:隆平高科、登海种业)"                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947894/index.phtml,sina,
2017-10-18,国泰君安    ,000513,丽珠集团 ,"配置层面,建议关注七大消费行业,食品饮料(推荐:贵州茅台、泸州老窖、中炬高新、山西汾酒)、医药(推荐:恒瑞医药、丽珠集团、长春高新)、轻工(推荐:欧派家居、志邦股份、金牌橱柜)、家电(推荐:青岛海尔,美的集团,老板电器)、汽车(推荐:上汽集团、中通客车)、商贸零售(推荐:永辉超市、苏宁云商、跨境通)、农业(推荐:隆平高科、登海种业)"                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947894/index.phtml,sina,
2017-10-18,国泰君安    ,000568,泸州老窖 ,"配置层面,建议关注七大消费行业,食品饮料(推荐:贵州茅台、泸州老窖、中炬高新、山西汾酒)、医药(推荐:恒瑞医药、丽珠集团、长春高新)、轻工(推荐:欧派家居、志邦股份、金牌橱柜)、家电(推荐:青岛海尔,美的集团,老板电器)、汽车(推荐:上汽集团、中通客车)、商贸零售(推荐:永辉超市、苏宁云商、跨境通)、农业(推荐:隆平高科、登海种业)"                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947894/index.phtml,sina,
2017-10-18,国泰君安    ,000661,长春高新 ,"配置层面,建议关注七大消费行业,食品饮料(推荐:贵州茅台、泸州老窖、中炬高新、山西汾酒)、医药(推荐:恒瑞医药、丽珠集团、长春高新)、轻工(推荐:欧派家居、志邦股份、金牌橱柜)、家电(推荐:青岛海尔,美的集团,老板电器)、汽车(推荐:上汽集团、中通客车)、商贸零售(推荐:永辉超市、苏宁云商、跨境通)、农业(推荐:隆平高科、登海种业)"                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947894/index.phtml,sina,
2017-10-18,国泰君安    ,000957,中通客车 ,"配置层面,建议关注七大消费行业,食品饮料(推荐:贵州茅台、泸州老窖、中炬高新、山西汾酒)、医药(推荐:恒瑞医药、丽珠集团、长春高新)、轻工(推荐:欧派家居、志邦股份、金牌橱柜)、家电(推荐:青岛海尔,美的集团,老板电器)、汽车(推荐:上汽集团、中通客车)、商贸零售(推荐:永辉超市、苏宁云商、跨境通)、农业(推荐:隆平高科、登海种业)"                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947894/index.phtml,sina,
2017-10-18,国泰君安    ,000998,隆平高科 ,"配置层面,建议关注七大消费行业,食品饮料(推荐:贵州茅台、泸州老窖、中炬高新、山西汾酒)、医药(推荐:恒瑞医药、丽珠集团、长春高新)、轻工(推荐:欧派家居、志邦股份、金牌橱柜)、家电(推荐:青岛海尔,美的集团,老板电器)、汽车(推荐:上汽集团、中通客车)、商贸零售(推荐:永辉超市、苏宁云商、跨境通)、农业(推荐:隆平高科、登海种业)"                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947894/index.phtml,sina,
2017-10-18,国泰君安    ,002041,登海种业 ,"配置层面,建议关注七大消费行业,食品饮料(推荐:贵州茅台、泸州老窖、中炬高新、山西汾酒)、医药(推荐:恒瑞医药、丽珠集团、长春高新)、轻工(推荐:欧派家居、志邦股份、金牌橱柜)、家电(推荐:青岛海尔,美的集团,老板电器)、汽车(推荐:上汽集团、中通客车)、商贸零售(推荐:永辉超市、苏宁云商、跨境通)、农业(推荐:隆平高科、登海种业)"                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947894/index.phtml,sina,
2017-10-18,国泰君安    ,002508,老板电器 ,"配置层面,建议关注七大消费行业,食品饮料(推荐:贵州茅台、泸州老窖、中炬高新、山西汾酒)、医药(推荐:恒瑞医药、丽珠集团、长春高新)、轻工(推荐:欧派家居、志邦股份、金牌橱柜)、家电(推荐:青岛海尔,美的集团,老板电器)、汽车(推荐:上汽集团、中通客车)、商贸零售(推荐:永辉超市、苏宁云商、跨境通)、农业(推荐:隆平高科、登海种业)"                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/3947894/index.phtml,sina,
