2018-01-10,长江证券      ,600138,中青旅   ,中青旅(600138)光大入主，开启品质生活新篇章-180107                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,http://www.51pdf.com.cn/report_gg_p288/                                                          ,51pdf,
2018-01-10,申万宏源      ,600438,通威股份  ,"11月,国家发改委、能源局正式下发关于《关于开展分布式发电市场化交易试点的通知》(关注我们近期点评,这将是2018年光伏行业贯穿全年的最大主题),大幅提升分布式光伏发电项目盈利能力,进一步打开分布式光伏装机需求空间,我们继续推荐光伏行业龙头隆基股份、通威股份,分布式与户用领域关注林洋能源、阳光电源、正泰电器"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4053429/index.phtml,sina ,
2018-01-10,申万宏源      ,601012,隆基股份  ,"11月,国家发改委、能源局正式下发关于《关于开展分布式发电市场化交易试点的通知》(关注我们近期点评,这将是2018年光伏行业贯穿全年的最大主题),大幅提升分布式光伏发电项目盈利能力,进一步打开分布式光伏装机需求空间,我们继续推荐光伏行业龙头隆基股份、通威股份,分布式与户用领域关注林洋能源、阳光电源、正泰电器"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4053429/index.phtml,sina ,
2018-01-10,申万宏源      ,601222,林洋能源  ,"11月,国家发改委、能源局正式下发关于《关于开展分布式发电市场化交易试点的通知》(关注我们近期点评,这将是2018年光伏行业贯穿全年的最大主题),大幅提升分布式光伏发电项目盈利能力,进一步打开分布式光伏装机需求空间,我们继续推荐光伏行业龙头隆基股份、通威股份,分布式与户用领域关注林洋能源、阳光电源、正泰电器"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4053429/index.phtml,sina ,
2018-01-10,申万宏源      ,601877,正泰电器  ,"11月,国家发改委、能源局正式下发关于《关于开展分布式发电市场化交易试点的通知》(关注我们近期点评,这将是2018年光伏行业贯穿全年的最大主题),大幅提升分布式光伏发电项目盈利能力,进一步打开分布式光伏装机需求空间,我们继续推荐光伏行业龙头隆基股份、通威股份,分布式与户用领域关注林洋能源、阳光电源、正泰电器"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4053429/index.phtml,sina ,
2018-01-10,申万宏源      ,300274,阳光电源  ,"11月,国家发改委、能源局正式下发关于《关于开展分布式发电市场化交易试点的通知》(关注我们近期点评,这将是2018年光伏行业贯穿全年的最大主题),大幅提升分布式光伏发电项目盈利能力,进一步打开分布式光伏装机需求空间,我们继续推荐光伏行业龙头隆基股份、通威股份,分布式与户用领域关注林洋能源、阳光电源、正泰电器"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4053429/index.phtml,sina ,
2018-01-10,申万宏源      ,002709,天赐材料  ,"建议两条主线:1、中期供求关系确定性高,基本面强支撑的钴板块,推荐寒锐钴业;2、行业集中度高,有望在未来最早出现龙头定价权的电解液板块,推荐天赐材料、新宙邦"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4053429/index.phtml,sina ,
2018-01-10,申万宏源      ,300037,新宙邦   ,"建议两条主线:1、中期供求关系确定性高,基本面强支撑的钴板块,推荐寒锐钴业;2、行业集中度高,有望在未来最早出现龙头定价权的电解液板块,推荐天赐材料、新宙邦"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4053429/index.phtml,sina ,
2018-01-10,申万宏源      ,300618,寒锐钴业  ,"建议两条主线:1、中期供求关系确定性高,基本面强支撑的钴板块,推荐寒锐钴业;2、行业集中度高,有望在未来最早出现龙头定价权的电解液板块,推荐天赐材料、新宙邦"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4053429/index.phtml,sina ,
2018-01-10,申万宏源      ,600089,特变电工  ,"
    重点股票推荐:
    1)新能源光伏:通威股份、隆基股份、林洋能源、阳光电源
    2)新能源汽车:星云股份、璞泰来、杉杉股份、国轩高科、诺德股份、卧龙电气、大洋电机
    3)电改:桂东电力、智光电气、涪陵电力、红相电力、文山电力
    4)物联网:金智科技、炬华科技
    5)一带一路:特变电工、科达洁能、海兴电力、许继电气、平高电气、置信电气
    6)新能源风电:金风科技、天顺风能、中材科技、湘电股份、上海电气
    7)储能:南都电源、欣旺达、雄韬股份"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4053429/index.phtml,sina ,
2018-01-10,申万宏源      ,600110,诺德股份  ,"
    重点股票推荐:
    1)新能源光伏:通威股份、隆基股份、林洋能源、阳光电源
    2)新能源汽车:星云股份、璞泰来、杉杉股份、国轩高科、诺德股份、卧龙电气、大洋电机
    3)电改:桂东电力、智光电气、涪陵电力、红相电力、文山电力
    4)物联网:金智科技、炬华科技
    5)一带一路:特变电工、科达洁能、海兴电力、许继电气、平高电气、置信电气
    6)新能源风电:金风科技、天顺风能、中材科技、湘电股份、上海电气
    7)储能:南都电源、欣旺达、雄韬股份"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4053429/index.phtml,sina ,
2018-01-10,申万宏源      ,600310,桂东电力  ,"
    重点股票推荐:
    1)新能源光伏:通威股份、隆基股份、林洋能源、阳光电源
    2)新能源汽车:星云股份、璞泰来、杉杉股份、国轩高科、诺德股份、卧龙电气、大洋电机
    3)电改:桂东电力、智光电气、涪陵电力、红相电力、文山电力
    4)物联网:金智科技、炬华科技
    5)一带一路:特变电工、科达洁能、海兴电力、许继电气、平高电气、置信电气
    6)新能源风电:金风科技、天顺风能、中材科技、湘电股份、上海电气
    7)储能:南都电源、欣旺达、雄韬股份"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4053429/index.phtml,sina ,
2018-01-10,申万宏源      ,600312,平高电气  ,"
    重点股票推荐:
    1)新能源光伏:通威股份、隆基股份、林洋能源、阳光电源
    2)新能源汽车:星云股份、璞泰来、杉杉股份、国轩高科、诺德股份、卧龙电气、大洋电机
    3)电改:桂东电力、智光电气、涪陵电力、红相电力、文山电力
    4)物联网:金智科技、炬华科技
    5)一带一路:特变电工、科达洁能、海兴电力、许继电气、平高电气、置信电气
    6)新能源风电:金风科技、天顺风能、中材科技、湘电股份、上海电气
    7)储能:南都电源、欣旺达、雄韬股份"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4053429/index.phtml,sina ,
2018-01-10,申万宏源      ,600416,湘电股份  ,"
    重点股票推荐:
    1)新能源光伏:通威股份、隆基股份、林洋能源、阳光电源
    2)新能源汽车:星云股份、璞泰来、杉杉股份、国轩高科、诺德股份、卧龙电气、大洋电机
    3)电改:桂东电力、智光电气、涪陵电力、红相电力、文山电力
    4)物联网:金智科技、炬华科技
    5)一带一路:特变电工、科达洁能、海兴电力、许继电气、平高电气、置信电气
    6)新能源风电:金风科技、天顺风能、中材科技、湘电股份、上海电气
    7)储能:南都电源、欣旺达、雄韬股份"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4053429/index.phtml,sina ,
2018-01-10,申万宏源      ,600438,通威股份  ,"
    重点股票推荐:
    1)新能源光伏:通威股份、隆基股份、林洋能源、阳光电源
    2)新能源汽车:星云股份、璞泰来、杉杉股份、国轩高科、诺德股份、卧龙电气、大洋电机
    3)电改:桂东电力、智光电气、涪陵电力、红相电力、文山电力
    4)物联网:金智科技、炬华科技
    5)一带一路:特变电工、科达洁能、海兴电力、许继电气、平高电气、置信电气
    6)新能源风电:金风科技、天顺风能、中材科技、湘电股份、上海电气
    7)储能:南都电源、欣旺达、雄韬股份"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4053429/index.phtml,sina ,
2018-01-10,申万宏源      ,600452,涪陵电力  ,"
    重点股票推荐:
    1)新能源光伏:通威股份、隆基股份、林洋能源、阳光电源
    2)新能源汽车:星云股份、璞泰来、杉杉股份、国轩高科、诺德股份、卧龙电气、大洋电机
    3)电改:桂东电力、智光电气、涪陵电力、红相电力、文山电力
    4)物联网:金智科技、炬华科技
    5)一带一路:特变电工、科达洁能、海兴电力、许继电气、平高电气、置信电气
    6)新能源风电:金风科技、天顺风能、中材科技、湘电股份、上海电气
    7)储能:南都电源、欣旺达、雄韬股份"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4053429/index.phtml,sina ,
2018-01-10,申万宏源      ,600499,科达洁能  ,"
    重点股票推荐:
    1)新能源光伏:通威股份、隆基股份、林洋能源、阳光电源
    2)新能源汽车:星云股份、璞泰来、杉杉股份、国轩高科、诺德股份、卧龙电气、大洋电机
    3)电改:桂东电力、智光电气、涪陵电力、红相电力、文山电力
    4)物联网:金智科技、炬华科技
    5)一带一路:特变电工、科达洁能、海兴电力、许继电气、平高电气、置信电气
    6)新能源风电:金风科技、天顺风能、中材科技、湘电股份、上海电气
    7)储能:南都电源、欣旺达、雄韬股份"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4053429/index.phtml,sina ,
2018-01-10,申万宏源      ,600517,置信电气  ,"
    重点股票推荐:
    1)新能源光伏:通威股份、隆基股份、林洋能源、阳光电源
    2)新能源汽车:星云股份、璞泰来、杉杉股份、国轩高科、诺德股份、卧龙电气、大洋电机
    3)电改:桂东电力、智光电气、涪陵电力、红相电力、文山电力
    4)物联网:金智科技、炬华科技
    5)一带一路:特变电工、科达洁能、海兴电力、许继电气、平高电气、置信电气
    6)新能源风电:金风科技、天顺风能、中材科技、湘电股份、上海电气
    7)储能:南都电源、欣旺达、雄韬股份"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4053429/index.phtml,sina ,
2018-01-10,申万宏源      ,600580,卧龙电气  ,"
    重点股票推荐:
    1)新能源光伏:通威股份、隆基股份、林洋能源、阳光电源
    2)新能源汽车:星云股份、璞泰来、杉杉股份、国轩高科、诺德股份、卧龙电气、大洋电机
    3)电改:桂东电力、智光电气、涪陵电力、红相电力、文山电力
    4)物联网:金智科技、炬华科技
    5)一带一路:特变电工、科达洁能、海兴电力、许继电气、平高电气、置信电气
    6)新能源风电:金风科技、天顺风能、中材科技、湘电股份、上海电气
    7)储能:南都电源、欣旺达、雄韬股份"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4053429/index.phtml,sina ,
2018-01-10,申万宏源      ,600884,杉杉股份  ,"
    重点股票推荐:
    1)新能源光伏:通威股份、隆基股份、林洋能源、阳光电源
    2)新能源汽车:星云股份、璞泰来、杉杉股份、国轩高科、诺德股份、卧龙电气、大洋电机
    3)电改:桂东电力、智光电气、涪陵电力、红相电力、文山电力
    4)物联网:金智科技、炬华科技
    5)一带一路:特变电工、科达洁能、海兴电力、许继电气、平高电气、置信电气
    6)新能源风电:金风科技、天顺风能、中材科技、湘电股份、上海电气
    7)储能:南都电源、欣旺达、雄韬股份"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4053429/index.phtml,sina ,
2018-01-10,申万宏源      ,600995,文山电力  ,"
    重点股票推荐:
    1)新能源光伏:通威股份、隆基股份、林洋能源、阳光电源
    2)新能源汽车:星云股份、璞泰来、杉杉股份、国轩高科、诺德股份、卧龙电气、大洋电机
    3)电改:桂东电力、智光电气、涪陵电力、红相电力、文山电力
    4)物联网:金智科技、炬华科技
    5)一带一路:特变电工、科达洁能、海兴电力、许继电气、平高电气、置信电气
    6)新能源风电:金风科技、天顺风能、中材科技、湘电股份、上海电气
    7)储能:南都电源、欣旺达、雄韬股份"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4053429/index.phtml,sina ,
2018-01-10,申万宏源      ,601012,隆基股份  ,"
    重点股票推荐:
    1)新能源光伏:通威股份、隆基股份、林洋能源、阳光电源
    2)新能源汽车:星云股份、璞泰来、杉杉股份、国轩高科、诺德股份、卧龙电气、大洋电机
    3)电改:桂东电力、智光电气、涪陵电力、红相电力、文山电力
    4)物联网:金智科技、炬华科技
    5)一带一路:特变电工、科达洁能、海兴电力、许继电气、平高电气、置信电气
    6)新能源风电:金风科技、天顺风能、中材科技、湘电股份、上海电气
    7)储能:南都电源、欣旺达、雄韬股份"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4053429/index.phtml,sina ,
2018-01-10,申万宏源      ,601222,林洋能源  ,"
    重点股票推荐:
    1)新能源光伏:通威股份、隆基股份、林洋能源、阳光电源
    2)新能源汽车:星云股份、璞泰来、杉杉股份、国轩高科、诺德股份、卧龙电气、大洋电机
    3)电改:桂东电力、智光电气、涪陵电力、红相电力、文山电力
    4)物联网:金智科技、炬华科技
    5)一带一路:特变电工、科达洁能、海兴电力、许继电气、平高电气、置信电气
    6)新能源风电:金风科技、天顺风能、中材科技、湘电股份、上海电气
    7)储能:南都电源、欣旺达、雄韬股份"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4053429/index.phtml,sina ,
2018-01-10,申万宏源      ,601727,上海电气  ,"
    重点股票推荐:
    1)新能源光伏:通威股份、隆基股份、林洋能源、阳光电源
    2)新能源汽车:星云股份、璞泰来、杉杉股份、国轩高科、诺德股份、卧龙电气、大洋电机
    3)电改:桂东电力、智光电气、涪陵电力、红相电力、文山电力
    4)物联网:金智科技、炬华科技
    5)一带一路:特变电工、科达洁能、海兴电力、许继电气、平高电气、置信电气
    6)新能源风电:金风科技、天顺风能、中材科技、湘电股份、上海电气
    7)储能:南都电源、欣旺达、雄韬股份"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4053429/index.phtml,sina ,
2018-01-10,申万宏源      ,603556,海兴电力  ,"
    重点股票推荐:
    1)新能源光伏:通威股份、隆基股份、林洋能源、阳光电源
    2)新能源汽车:星云股份、璞泰来、杉杉股份、国轩高科、诺德股份、卧龙电气、大洋电机
    3)电改:桂东电力、智光电气、涪陵电力、红相电力、文山电力
    4)物联网:金智科技、炬华科技
    5)一带一路:特变电工、科达洁能、海兴电力、许继电气、平高电气、置信电气
    6)新能源风电:金风科技、天顺风能、中材科技、湘电股份、上海电气
    7)储能:南都电源、欣旺达、雄韬股份"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4053429/index.phtml,sina ,
2018-01-10,申万宏源      ,603659,璞泰来   ,"
    重点股票推荐:
    1)新能源光伏:通威股份、隆基股份、林洋能源、阳光电源
    2)新能源汽车:星云股份、璞泰来、杉杉股份、国轩高科、诺德股份、卧龙电气、大洋电机
    3)电改:桂东电力、智光电气、涪陵电力、红相电力、文山电力
    4)物联网:金智科技、炬华科技
    5)一带一路:特变电工、科达洁能、海兴电力、许继电气、平高电气、置信电气
    6)新能源风电:金风科技、天顺风能、中材科技、湘电股份、上海电气
    7)储能:南都电源、欣旺达、雄韬股份"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4053429/index.phtml,sina ,
2018-01-10,申万宏源      ,000400,许继电气  ,"
    重点股票推荐:
    1)新能源光伏:通威股份、隆基股份、林洋能源、阳光电源
    2)新能源汽车:星云股份、璞泰来、杉杉股份、国轩高科、诺德股份、卧龙电气、大洋电机
    3)电改:桂东电力、智光电气、涪陵电力、红相电力、文山电力
    4)物联网:金智科技、炬华科技
    5)一带一路:特变电工、科达洁能、海兴电力、许继电气、平高电气、置信电气
    6)新能源风电:金风科技、天顺风能、中材科技、湘电股份、上海电气
    7)储能:南都电源、欣旺达、雄韬股份"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4053429/index.phtml,sina ,
2018-01-10,申万宏源      ,002074,国轩高科  ,"
    重点股票推荐:
    1)新能源光伏:通威股份、隆基股份、林洋能源、阳光电源
    2)新能源汽车:星云股份、璞泰来、杉杉股份、国轩高科、诺德股份、卧龙电气、大洋电机
    3)电改:桂东电力、智光电气、涪陵电力、红相电力、文山电力
    4)物联网:金智科技、炬华科技
    5)一带一路:特变电工、科达洁能、海兴电力、许继电气、平高电气、置信电气
    6)新能源风电:金风科技、天顺风能、中材科技、湘电股份、上海电气
    7)储能:南都电源、欣旺达、雄韬股份"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4053429/index.phtml,sina ,
2018-01-10,申万宏源      ,002080,中材科技  ,"
    重点股票推荐:
    1)新能源光伏:通威股份、隆基股份、林洋能源、阳光电源
    2)新能源汽车:星云股份、璞泰来、杉杉股份、国轩高科、诺德股份、卧龙电气、大洋电机
    3)电改:桂东电力、智光电气、涪陵电力、红相电力、文山电力
    4)物联网:金智科技、炬华科技
    5)一带一路:特变电工、科达洁能、海兴电力、许继电气、平高电气、置信电气
    6)新能源风电:金风科技、天顺风能、中材科技、湘电股份、上海电气
    7)储能:南都电源、欣旺达、雄韬股份"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4053429/index.phtml,sina ,
2018-01-10,申万宏源      ,002090,金智科技  ,"
    重点股票推荐:
    1)新能源光伏:通威股份、隆基股份、林洋能源、阳光电源
    2)新能源汽车:星云股份、璞泰来、杉杉股份、国轩高科、诺德股份、卧龙电气、大洋电机
    3)电改:桂东电力、智光电气、涪陵电力、红相电力、文山电力
    4)物联网:金智科技、炬华科技
    5)一带一路:特变电工、科达洁能、海兴电力、许继电气、平高电气、置信电气
    6)新能源风电:金风科技、天顺风能、中材科技、湘电股份、上海电气
    7)储能:南都电源、欣旺达、雄韬股份"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4053429/index.phtml,sina ,
2018-01-10,申万宏源      ,002169,智光电气  ,"
    重点股票推荐:
    1)新能源光伏:通威股份、隆基股份、林洋能源、阳光电源
    2)新能源汽车:星云股份、璞泰来、杉杉股份、国轩高科、诺德股份、卧龙电气、大洋电机
    3)电改:桂东电力、智光电气、涪陵电力、红相电力、文山电力
    4)物联网:金智科技、炬华科技
    5)一带一路:特变电工、科达洁能、海兴电力、许继电气、平高电气、置信电气
    6)新能源风电:金风科技、天顺风能、中材科技、湘电股份、上海电气
    7)储能:南都电源、欣旺达、雄韬股份"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4053429/index.phtml,sina ,
2018-01-10,申万宏源      ,002202,金风科技  ,"
    重点股票推荐:
    1)新能源光伏:通威股份、隆基股份、林洋能源、阳光电源
    2)新能源汽车:星云股份、璞泰来、杉杉股份、国轩高科、诺德股份、卧龙电气、大洋电机
    3)电改:桂东电力、智光电气、涪陵电力、红相电力、文山电力
    4)物联网:金智科技、炬华科技
    5)一带一路:特变电工、科达洁能、海兴电力、许继电气、平高电气、置信电气
    6)新能源风电:金风科技、天顺风能、中材科技、湘电股份、上海电气
    7)储能:南都电源、欣旺达、雄韬股份"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4053429/index.phtml,sina ,
2018-01-10,申万宏源      ,002249,大洋电机  ,"
    重点股票推荐:
    1)新能源光伏:通威股份、隆基股份、林洋能源、阳光电源
    2)新能源汽车:星云股份、璞泰来、杉杉股份、国轩高科、诺德股份、卧龙电气、大洋电机
    3)电改:桂东电力、智光电气、涪陵电力、红相电力、文山电力
    4)物联网:金智科技、炬华科技
    5)一带一路:特变电工、科达洁能、海兴电力、许继电气、平高电气、置信电气
    6)新能源风电:金风科技、天顺风能、中材科技、湘电股份、上海电气
    7)储能:南都电源、欣旺达、雄韬股份"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4053429/index.phtml,sina ,
